E3,SUB,source,key,SUB_random,E3_random
Q9NWF9,Q9NR96,15107846,Q9NWF9_Q9NR96,Q8IWT3,Q9Y4K3
Q9NWF9,O00206,15107846,Q9NWF9_O00206,A0PJY2,P51617
Q9NWF9,Q13546,16968706,Q9NWF9_Q13546,Q76MJ5,O43283
Q9NWF9,Q9NR97,31385713,Q9NWF9_Q9NR97,Q9BPX6,Q99062
O14543,Q9Y286,17138568,O14543_Q9Y286,Q15233,Q96DU3
O14543,Q9Y4H2,22199232,O14543_Q9Y4H2,Q9UP52,Q15526
O14543,P35568,22199232,O14543_P35568,P14784,P01308
O14543,O60674,24438103,O14543_O60674,P61073,Q16594
O14543,P40189,24438103,O14543_P40189,Q99683,P26441
Q9NV58,P41180,11111111,Q9NV58_P41180,P08047,P59543
Q9NV58,Q9NV58,11237715,Q9NV58_Q9NV58,Q9UMX1,Q9NYS7
Q9NV58,Q9Y6H5,12750386,Q9NV58_Q9Y6H5,Q15113,Q6Y7W6
Q9NV58,Q9Y4K3,29215004,Q9NV58_Q9Y4K3,Q9BYM8,Q96A37
Q9NV58,P04637,34184814,Q9NV58_P04637,Q9H920,P51149
Q9NS91,Q9NS91,15509568,Q9NS91_Q9NS91,Q14527,Q14527
Q9NS91,P35250,18245774,Q9NS91_P35250,Q13416,P49916
Q9NS91,Q12888,19228710,Q9NS91_Q12888,Q9BYE7,Q5T890
Q9NS91,Q9BXW9,20675655,Q9NS91_Q9BXW9,P22314,Q96T23
Q9NS91,P04637,33083020,Q9NS91_P04637,Q9BY67,P08247
Q9P0N8,P42081,11111111,Q9P0N8_P42081,P17081,P22314
Q9P0N8,P02786,11111111,Q9P0N8_P02786,P51965,P08138
Q9P0N8,Q12959,22199232,Q9P0N8_Q12959,Q8IUN9,P21579
Q9P0N8,P13569,23818989,Q9P0N8_P13569,P53801,Q5T280
Q9P0N8,Q9Y282,31142615,Q9P0N8_Q9Y282,Q8HWS3,Q9NYG2
Q96T88,P68431,17967883,Q96T88_P68431,Q9UBC3,Q96PU4
Q96T88,P26358,21268065,Q96T88_P26358,O43463,Q6NUQ4
Q96T88,P29590,22945642,Q96T88_P29590,P61956,Q9Y577
Q96T88,P04637,26102039,Q96T88_P04637,Q01860,P61278
Q96T88,Q16778,32884836,Q96T88_Q16778,Q15645,Q12824
Q8WV44,P05771,17893151,Q8WV44_P05771,Q96A61,Q9Y305
Q8WV44,Q02156,17893151,Q8WV44_Q02156,Q7Z569,P42224
Q8WV44,Q8N884,29760876,Q8WV44_Q8N884,Q05513,Q5T230
Q8WV44,Q9Y5A6,30485814,Q8WV44_Q9Y5A6,P17252,Q5R3F8
Q8WV44,O95999,33640899,Q8WV44_O95999,Q9BWX1,O43914
Q9NXK8,P49918,22199232,Q9NXK8_P49918,Q92963,P24941
Q9NXK8,Q14012,22199232,Q9NXK8_Q14012,Q86Y37,O43889
Q9NXK8,Q96RR4,23707388,Q9NXK8_Q96RR4,Q14692,P23588
Q9NXK8,P13010,24658274,Q9NXK8_P13010,Q008S8,Q8IYW5
Q9NXK8,P30838,26124079,Q9NXK8_P30838,Q9GZM7,Q8IZV5
Q86XK2,P04637,11111111,Q86XK2_P04637,O14490,Q9H1K0
Q86XK2,P41182,22113614,Q86XK2_P41182,Q96BD6,O00170
Q86XK2,O75626,22199232,Q86XK2_O75626,P61981,P13232
Q86XK2,Q9NZJ0,23478441,Q86XK2_Q9NZJ0,Q969H0,Q8IUB2
Q86XK2,O95863,32657545,Q86XK2_O95863,Q92949,P40763
Q96PU4,Q8WW12,14741369,Q96PU4_Q8WW12,Q96T88,Q9H992
Q96PU4,P24385,21952639,Q96PU4_P24385,P14635,P08727
Q96PU4,P24864,21952639,Q96PU4_P24864,P63208,O60885
Q96PU4,Q71DI3,29506131,Q96PU4_Q71DI3,P08575,O60907
Q96PU4,P38936,29923055,Q96PU4_P38936,P04637,P42229
Q92466,Q01831,16527807,Q92466_Q01831,P50402,Q5T890
Q92466,Q96QV6,18593899,Q92466_Q96QV6,Q16777,O00422
Q92466,P0C0S8,18593899,Q92466_P0C0S8,P62877,Q7Z2G1
Q92466,Q92466,18936169,Q92466_Q92466,O75486,Q9NX08
Q92466,Q9NZJ0,33557942,Q92466_Q9NZJ0,Q92905,P54646
Q9Y3I1,Q15398,15145941,Q9Y3I1_Q15398,Q7L5N1,Q12933
Q9Y3I1,Q13490,16510124,Q9Y3I1_Q13490,P63208,Q9Y3C5
Q9Y3I1,P16150,24658274,Q9Y3I1_P16150,P53992,Q99684
Q9Y3I1,Q96SW2,30026574,Q9Y3I1_Q96SW2,Q7Z6E9,Q969U7
Q9Y3I1,Q12933,33010352,Q9Y3I1_Q12933,P48634,Q8N5H7
Q9UKT5,P24385,17081987,Q9UKT5_P24385,P12980,Q8NFD5
Q9UKT5,P54274,20181953,Q9UKT5_P54274,Q15843,P55209
Q9UKT5,Q07820,28776569,Q9UKT5_Q07820,Q13616,P01375
Q9UKT5,P05362,29137327,Q9UKT5_P05362,Q9H211,P06239
Q9UKT5,P51114,29142209,Q9UKT5_P51114,Q9UK99,Q13542
P62877,P23443,18279656,P62877_P23443,Q8N961,Q9UBK2
P62877,P03372,20130088,P62877_P03372,O60662,Q9NY65
P62877,Q16236,23274085,P62877_Q16236,Q96RQ3,P28482
P62877,P24928,30349055,P62877_P24928,P57737,P62136
P62877,Q9UMX1,33499884,P62877_Q9UMX1,O43318,P00533
O95198,Q9H4A3,22199232,O95198_Q9H4A3,Q9H3K2,Q96A70
O95198,Q9BYP7,22199232,O95198_Q9BYP7,P48775,P80162
O95198,O95502,22199232,O95198_O95502,Q05BV3,P05067
O95198,Q96J92,23838290,O95198_Q96J92,Q8IXQ5,Q53FZ2
O95198,Q14155,33163274,O95198_Q14155,Q9Y5G4,Q12929
Q8N1E6,Q16828,24658274,Q8N1E6_Q16828,P0C2W1,P06239
Q8N1E6,O43623,24658274,Q8N1E6_O43623,Q13098,P12034
Q8N1E6,O95863,24658274,Q8N1E6_O95863,Q9UPY3,O15198
Q8N1E6,Q15672,24658274,Q8N1E6_Q15672,Q86XD8,P10275
Q8N1E6,Q9H5V8,29973690,Q8N1E6_Q9H5V8,Q13309,P09758
Q9BUZ4,Q9HAU4,23973329,Q9BUZ4_Q9HAU4,Q86YV0,Q03135
Q9BUZ4,P04629,29715200,Q9BUZ4_P04629,P21580,P34932
Q9BUZ4,O14757,32357935,Q9BUZ4_O14757,Q13595,Q9NY74
Q9BUZ4,P31749,33152664,Q9BUZ4_P31749,Q9UKC9,Q8TAF3
Q9BUZ4,P35568,33991522,Q9BUZ4_P35568,Q96T25,P42224
Q8WVD3,Q8WVD3,16714285,Q8WVD3_Q8WVD3,Q96B02,P13010
Q8WVD3,Q9NQB0,16714285,Q8WVD3_Q9NQB0,Q8N448,P28324
Q8WVD3,Q9UJU2,16714285,Q8WVD3_Q9UJU2,Q8NB91,Q92997
Q8WVD3,P13010,22199232,Q8WVD3_P13010,Q9BV68,Q15365
Q8WVD3,Q99708,22199232,Q8WVD3_Q99708,Q9NVV0,Q9NUB1
Q13114,Q99558,22199232,Q13114_Q99558,Q01844,Q99836
Q13114,Q9UHD2,23308279,Q13114_Q9UHD2,Q92844,P60709
Q13114,Q14164,23308279,Q13114_Q14164,Q9Y6Q6,Q13451
Q13114,O43318,26882989,Q13114_O43318,Q86WV6,Q9UQF2
Q13114,O75385,32275117,Q13114_O75385,P36941,P55211
Q969U6,P49815,18381890,Q969U6_P49815,P36897,Q16875
Q969U6,Q6UVJ0,21725316,Q969U6_Q6UVJ0,Q92567,Q92585
Q969U6,Q9Y238,24658274,Q969U6_Q9Y238,Q9BQ66,Q99572
Q969U6,Q12929,24658274,Q969U6_Q12929,O00238,P35080
Q969U6,Q96QB1,24658274,Q969U6_Q96QB1,Q5XX13,Q07889
Q6PCT2,P63000,24658274,Q6PCT2_P63000,P14373,P08637
Q6PCT2,Q01638,24658274,Q6PCT2_Q01638,O00268,Q96C92
Q6PCT2,P60953,29522376,Q6PCT2_P60953,Q9H6K5,Q8WYJ6
Q6PCT2,P43699,31238008,Q6PCT2_P43699,Q8N461,P56693
Q8TCJ0,P19419,23940030,Q8TCJ0_P19419,O43929,P38398
Q8TCJ0,O96004,24658274,Q8TCJ0_O96004,Q9UKT5,Q9NP91
Q8TCJ0,P52952,24658274,Q8TCJ0_P52952,Q99593,P22083
Q8TCJ0,P61371,24658274,Q8TCJ0_P61371,Q9H6K1,Q9NS15
Q9H0F5,P04637,23973461,Q9H0F5_P04637,O15350,O95302
Q9H0F5,P29350,30112836,Q9H0F5_P29350,Q8TBP5,O43908
Q9H0F5,Q01196,30309654,Q9H0F5_Q01196,P31645,P35968
Q9H0F5,Q86U70,32021282,Q9H0F5_Q86U70,A4D1S5,P23769
O75150,Q16778,16307923,O75150_Q16778,Q86VS8,P61769
O75150,Q96A08,16307923,O75150_Q96A08,Q5VTR2,P14859
O75150,Q16623,22199232,O75150_Q16623,P08238,P62491
O75150,Q9UQ80,22199232,O75150_Q9UQ80,Q5VW38,Q9Y5J1
Q9P2J3,Q6PGQ7,17543862,Q9P2J3_Q6PGQ7,Q7L5N1,Q9UBH0
Q9P2J3,P14635,18075312,Q9P2J3_P14635,Q13618,P43487
Q9P2J3,Q96GD4,19995937,Q9P2J3_Q96GD4,Q9NVR0,Q5H913
Q9P2J3,P17676,25303533,Q9P2J3_P17676,Q9Y2B1,Q13118
Q99728,P24928,22199232,Q99728_P24928,Q92466,Q14653
Q99728,P38398,22199232,Q99728_P38398,Q8N2W9,P46091
Q99728,P16104,22199232,Q99728_P16104,Q9NPD8,Q9NRZ9
Q99728,P03372,22199232,Q99728_P03372,P06899,Q96RI1
O95155,P54252,14749733,O95155_P54252,Q99615,Q9UPT9
O95155,Q99689,15466860,O95155_Q99689,P18146,P29622
O95155,O95997,15611659,O95155_O95997,P54727,Q93075
O95155,P04637,21317885,O95155_P04637,P49916,Q92908
Q75N03,P12830,11836526,Q75N03_P12830,P27348,Q86WB0
Q75N03,Q93070,22199232,Q75N03_Q93070,P60953,Q7Z4J2
Q75N03,Q14247,22199232,Q75N03_Q14247,P12931,P09769
Q75N03,P07355,31952268,Q75N03_P07355,Q9UQB3,O75582
Q9UK99,Q9H2X6,18809579,Q9UK99_Q9H2X6,Q15797,P56192
Q9UK99,Q09472,18809579,Q9UK99_Q09472,P84022,P12314
Q9UK99,Q9NXK8,24658274,Q9UK99_Q9NXK8,Q5XX13,Q9BZL1
Q9UK99,Q9HCE7,25721664,Q9UK99_Q9HCE7,P15529,O14641
Q9UKT8,Q9NP62,11111111,Q9UKT8_Q9NP62,P63208,Q9UPZ9
Q9UKT8,P24864,17298674,Q9UKT8_P24864,Q13616,Q9UKT7
Q9UKT8,O96020,17298674,Q9UKT8_O96020,P49427,P60484
Q9UKT8,P35548,31548378,Q9UKT8_P35548,P10242,O75928
Q8NFZ0,Q8NFZ0,11111111,Q8NFZ0_Q8NFZ0,Q13472,Q69YN2
Q8NFZ0,P84077,24658274,Q8NFZ0_P84077,Q96S55,Q13133
Q8NFZ0,Q06609,25585578,Q8NFZ0_Q06609,P78317,P38398
Q8NFZ0,P30153,25585578,Q8NFZ0_P30153,Q96GJ1,O75197
Q9NYG5,O95997,22199232,Q9NYG5_O95997,O14521,Q15532
Q9NYG5,Q9NQW6,22199232,Q9NYG5_Q9NQW6,Q9Y5J3,Q4KMQ1
Q9NYG5,O75496,22199232,Q9NYG5_O75496,Q86U37,Q9NWF4
Q9NYG5,P14635,22199232,Q9NYG5_P14635,Q6UWU4,P98170
Q5VTR2,Q96A08,11111111,Q5VTR2_Q96A08,Q9HAU4,O75446
Q5VTR2,P62807,16307923,Q5VTR2_P62807,Q14683,Q5TEC6
Q5VTR2,Q9UQ80,19037095,Q5VTR2_Q9UQ80,Q71DI3,P27635
Q5VTR2,Q16778,21443952,Q5VTR2_Q16778,P61956,Q15393
Q86T96,O95409,11111111,Q86T96_O95409,Q9P109,P05549
Q86T96,P08134,33082325,Q86T96_P08134,Q9Y244,Q86VI3
Q86T96,Q9NYY3,33482186,Q86T96_Q9NYY3,Q8IY84,O60683
Q86T96,O95388,33553163,Q86T96_O95388,P08908,O95998
Q8IWR1,O75367,31488827,Q8IWR1_O75367,Q8N966,P14866
Q8IWR1,P60484,32165307,Q8IWR1_P60484,P53370,Q9NRR4
Q8IWR1,P35813,32348176,Q8IWR1_P35813,Q00987,Q8IW41
Q8IWR1,P04637,33240412,Q8IWR1_P04637,C9JG80,P08235
P36406,Q9Y4K3,11111111,P36406_Q9Y4K3,Q9UJY4,P51617
P36406,P36406,15684077,P36406_P36406,Q9H0A6,Q15386
P36406,P04637,32227572,P36406_P04637,Q96HA1,Q9UNQ0
P36406,Q9Y6K9,32296023,P36406_Q9Y6K9,Q9H4K1,Q9BVI0
O94972,O94972,11111111,O94972_O94972,Q13114,Q15910
O94972,Q12933,30043491,O94972_Q12933,Q9H5Z6,P78560
O94972,O15105,32916597,O94972_O15105,Q7Z2E3,Q01995
O94972,Q9Y4K3,33839419,O94972_Q9Y4K3,Q8IYF1,Q96PV0
Q9Y577,Q14653,18711448,Q9Y577_Q14653,O95405,Q8N2W9
Q9Y577,Q9Y577,22199232,Q9Y577_Q9Y577,O15164,Q15257
Q9Y577,Q07820,22976837,Q9Y577_Q07820,Q86XN8,Q15831
Q9Y577,Q9Y5A6,30485814,Q9Y577_Q9Y5A6,Q9Y4I1,P85037
Q8WY64,Q8WY64,11111111,Q8WY64_Q8WY64,P18146,P11597
Q8WY64,P01130,11111111,Q8WY64_P01130,P15848,O60711
Q8WY64,Q14114,20427281,Q8WY64_Q14114,P28702,O95976
Q8WY64,P98155,20427281,Q8WY64_P98155,Q96GY3,Q13093
Q15386,Q15386,11278995,Q15386_Q15386,Q9Y4I1,Q9GZV5
Q15386,O75155,12692129,Q15386_O75155,Q9UKI8,P46379
Q15386,O15169,32930707,Q15386_O15169,O94776,Q96IU2
Q15386,Q8NEB9,33637724,Q15386_Q8NEB9,Q15008,P32321
A8MQ27,Q9UNE0,20176925,A8MQ27_Q9UNE0,Q9UM47,Q13114
A8MQ27,Q9NR61,22199232,A8MQ27_Q9NR61,A6QL64,P60484
A8MQ27,Q9NYJ7,22199232,A8MQ27_Q9NYJ7,Q9NZN3,P31749
A8MQ27,O00548,22199232,A8MQ27_O00548,O60240,P49771
O95628,O95628,11823428,O95628_O95628,O00167,Q09472
O95628,P41229,19346402,O95628_P41229,P01106,Q969V3
O95628,P46937,22707721,O95628_P46937,Q8TB72,Q9Y5Y2
O95628,Q96T37,26575292,O95628_Q96T37,Q9Y385,O95376
Q9UMS4,O43395,20595234,Q9UMS4_O43395,Q13283,O00567
Q9UMS4,P15927,24332808,Q9UMS4_P15927,O15357,P20248
Q9UMS4,P27694,24332808,Q9UMS4_P27694,Q14139,P52701
Q9UMS4,P67809,33361760,Q9UMS4_P67809,Q9BZJ0,Q8IZ26
Q16531,O15350,23085759,Q16531_O15350,P62318,O43683
Q16531,Q92905,23357576,Q16531_Q92905,P17535,Q5H9S7
Q16531,O00482,30923324,Q16531_O00482,Q8N8Q3,O75928
Q16531,O75909,32494016,Q16531_O75909,Q9BVC4,Q96B26
Q13233,P27361,12049732,Q13233_P27361,P50990,P08887
Q13233,P15408,15558021,Q13233_P15408,P17987,P02746
Q13233,Q86Y01,15684388,Q13233_Q86Y01,P48643,Q9UBG7
Q13233,P05412,17101801,Q13233_P05412,Q14257,P10914
P15918,P15918,14671314,P15918_P15918,Q16778,O14836
P15918,P52292,19118899,P15918_P52292,P55895,Q09472
P15918,P52294,19118899,P15918_P52294,Q16777,P38398
P15918,Q16695,20122409,P15918_Q16695,P46108,Q8IZU3
Q8TDB6,Q8TDB6,12670957,Q8TDB6_Q8TDB6,Q8IXQ6,Q13137
Q8TDB6,P62805,19818714,Q8TDB6_P62805,Q96LR5,P62266
Q8TDB6,Q13501,26479788,Q8TDB6_Q13501,Q969T4,P05787
Q8TDB6,P06899,26479788,Q8TDB6_P06899,Q712K3,Q96H22
Q7Z419,P38936,12853982,Q7Z419_P38936,Q15388,P31350
Q7Z419,O60294,12853982,Q7Z419_O60294,Q9NPD8,P30153
Q7Z419,P06748,20864535,Q7Z419_P06748,Q5VVX9,Q8WYA6
Q7Z419,Q07812,22199232,Q7Z419_Q07812,Q96F07,P29033
Q6PJ69,Q8NDV7,24778252,Q6PJ69_Q8NDV7,Q15058,Q8N8I0
Q6PJ69,P07355,30075204,Q6PJ69_P07355,Q7Z3J3,P49841
Q6PJ69,P19320,31310649,Q6PJ69_P19320,Q969T9,Q15109
Q6PJ69,Q9NRY4,31332286,Q6PJ69_Q9NRY4,Q9BXS0,Q13813
Q8ND25,Q8ND25,14561866,Q8ND25_Q8ND25,Q96EQ0,P62837
Q8ND25,P31749,14561866,Q8ND25_P31749,P84101,P23759
Q8ND25,Q03135,28593998,Q8ND25_Q03135,A8MVW0,P35613
Q8ND25,P00533,33996800,Q8ND25_P00533,Q9UH90,P36888
Q6VVB1,Q9UQK1,18029386,Q6VVB1_Q9UQK1,P08238,P0DP23
Q6VVB1,B3EWF7,22199232,Q6VVB1_B3EWF7,Q9NV58,P10620
Q6VVB1,O14641,22223637,Q6VVB1_O14641,Q9HAV5,Q9H492
Q9BZR9,O43318,22084099,Q9BZR9_O43318,Q9BW19,Q86XR7
Q9BZR9,O15524,22199232,Q9BZR9_O15524,P23458,P52735
Q9BZR9,P03372,33163282,Q9BZR9_P03372,O60826,Q14623
Q9BY78,Q13501,22199232,Q9BY78_Q13501,Q9NZT2,P19838
Q9BY78,Q14653,22199232,Q9BY78_Q14653,Q86UU0,P01584
Q9BY78,Q86WV6,25254379,Q9BY78_Q86WV6,Q96B02,P55265
O14508,O15524,17898043,O14508_O15524,P08069,P55774
O14508,P10912,21980433,O14508_P10912,P06213,O14543
O14508,O14543,22199232,O14508_O14543,P04054,Q9Y4K3
Q9P2N7,Q6PGQ7,17543862,Q9P2N7_Q6PGQ7,O95789,Q9P281
Q9P2N7,P14635,18075312,Q9P2N7_P14635,Q7L5N1,O75419
Q9P2N7,Q96GD4,19995937,Q9P2N7_Q96GD4,P51784,P55089
Q9NS56,Q99801,18077445,Q9NS56_Q99801,P63165,Q92831
Q9NS56,P04637,19895323,Q9NS56_P04637,P23246,Q14676
Q9NS56,P16104,22972498,Q9NS56_P16104,Q92466,P68400
Q9BRZ2,Q86WV6,23189823,Q9BRZ2_Q86WV6,Q13049,P10914
Q9BRZ2,P08670,28771721,Q9BRZ2_P08670,Q14134,Q13263
Q9BRZ2,O00422,30670829,Q9BRZ2_O00422,Q8IUC6,O43175
Q68DV7,Q9ULX6,18313049,Q68DV7_Q9ULX6,Q76N89,O75969
Q68DV7,Q68DV7,18313049,Q68DV7_Q68DV7,Q9UGL1,Q9ULW2
Q68DV7,Q13467,22895187,Q68DV7_Q13467,P51965,P19087
Q8IYM9,Q8IYM9,18656448,Q8IYM9_Q8IYM9,Q93009,O15162
Q8IYM9,P19838,32814880,Q8IYM9_P19838,Q9BRZ2,P14316
Q8IYM9,Q14653,33187908,Q8IYM9_Q14653,Q9BT56,Q9UNI6
Q9H992,Q9H992,18410486,Q9H992_Q9H992,P52735,P17181
Q9H992,P10636,24905733,Q9H992_P10636,Q9Y3A6,P07384
Q9H992,Q00987,29295817,Q9H992_Q00987,P16298,Q8IW03
Q9P0P0,Q9P0P0,18331836,Q9P0P0_Q9P0P0,Q9UBF6,Q52LJ0
Q9P0P0,P08514,22199232,Q9P0P0_P08514,P62304,P17676
Q9P0P0,P03372,32973333,Q9P0P0_P03372,Q99933,Q00535
Q9UF56,Q9BX63,24658274,Q9UF56_Q9BX63,O00253,Q8IW19
Q9UF56,O14867,24658274,Q9UF56_O14867,P62508,Q8N9I5
Q9UF56,Q9UMX1,27234298,Q9UF56_Q9UMX1,O15033,O75896
Q9UK97,O43156,24658274,Q9UK97_O43156,Q8N1E6,Q92551
Q9UK97,Q9Y4R8,24658274,Q9UK97_Q9Y4R8,P57775,Q9UJV8
Q9UK97,Q9H2A3,32029586,Q9UK97_Q9H2A3,Q9NVF7,P01222
Q14669,Q8N6T3,22028794,Q14669_Q8N6T3,Q8IYW5,Q16698
Q14669,Q969G3,22199232,Q14669_Q969G3,O15198,O76036
Q14669,P35712,23663701,Q14669_P35712,P16455,P40424
O15151,Q00987,10218570,O15151_Q00987,P27348,P35638
O15151,P04637,12393902,O15151_P04637,P61981,P09488
O15151,P38936,18086887,O15151_P38936,Q6UWE0,O75293
P09936,Q16637,20713032,P09936_Q16637,P25786,Q5BJD5
P09936,Q14247,32120844,P09936_Q14247,P07101,Q96DB2
P09936,P11021,32606430,P09936_P11021,Q92905,Q9GZQ8
Q96LD4,Q13485,30979374,Q96LD4_Q13485,Q9UPN9,P43699
Q96LD4,P04637,33622324,Q96LD4_P04637,Q12805,Q9P287
Q96LD4,Q12906,34110282,Q96LD4_Q12906,Q5T447,Q99832
Q96JP5,Q99558,20682767,Q96JP5_Q99558,P49450,Q99436
Q96JP5,P52597,29706618,Q96JP5_P52597,Q15287,Q9UBB4
Q96JP5,Q14457,33355624,Q96JP5_Q14457,P01100,P51809
Q96A61,P35813,29898761,Q96A61_P35813,Q9BSJ1,Q9P0M6
Q96A61,Q06124,30918473,Q96A61_Q06124,Q8NAA5,Q96RL6
Q96A61,Q12933,32898524,Q96A61_Q12933,O94972,Q16584
Q76N89,O14640,11111111,Q76N89_O14640,Q68DV7,Q9BWT7
Q76N89,Q15361,30849519,Q76N89_Q15361,P51571,Q8WWW0
Q76N89,Q13485,33529121,Q76N89_Q13485,Q9Y6X6,Q06330
Q9UPN9,Q13485,11111111,Q9UPN9_Q13485,P12980,O75928
Q9UPN9,Q9H6R0,25172487,Q9UPN9_Q9H6R0,O75081,Q8N0S2
Q9UPN9,P35222,25639486,Q9UPN9_P35222,P83916,Q15418
P21580,Q13546,11111111,P21580_Q13546,Q8N1G4,Q13114
P21580,P21580,21095585,P21580_P21580,O14920,P51617
P21580,Q9NR96,30277474,P21580_Q9NR96,Q9Y6K9,Q13114
Q5VTB9,Q5VTB9,11111111,Q5VTB9_Q5VTB9,Q96LR5,Q8NH16
Q5VTB9,O75182,20170641,Q5VTB9_O75182,Q969T4,Q13884
Q5VTB9,Q96ST3,30500349,Q5VTB9_Q96ST3,Q0D2K0,Q13263
Q9BZY9,Q9BZY9,11111111,Q9BZY9_Q9BZY9,Q6FI13,Q96D59
Q9BZY9,Q96P20,32716108,Q9BZY9_Q96P20,O60683,P10523
Q9BZY9,O43318,33016203,Q9BZY9_O43318,O95870,P15336
P53804,Q9Y243,11111111,P53804_Q9Y243,P01106,P60484
P53804,P31749,11111111,P53804_P31749,Q8NG75,O15151
P53804,P31751,11111111,P53804_P31751,Q9BT88,Q68CJ9
Q96D59,Q07817,29507230,Q96D59_Q07817,P54710,P35222
Q96D59,P05026,31732153,Q96D59_P05026,Q96B02,P15382
Q96D59,O14763,31889078,Q96D59_O14763,Q8WVZ7,P50591
Q8TEB1,Q13263,29440432,Q8TEB1_Q13263,O43815,Q9UPN9
Q8TEB1,Q17RS7,31409866,Q8TEB1_Q17RS7,Q16656,Q9H2X3
Q8TEB1,Q16236,31586112,Q8TEB1_Q16236,P52209,Q13618
Q8N9I9,Q8N9I9,12670957,Q8N9I9_Q8N9I9,Q7Z713,P61086
Q8N9I9,Q04721,31854042,Q8N9I9_Q04721,Q8NES3,Q9Y243
Q8N9I9,P13010,33403043,Q8N9I9_P13010,Q9Y508,Q92698
Q9H3F6,P62745,29358211,Q9H3F6_P62745,O60925,Q8N3E9
Q9H3F6,Q8IW35,30404837,Q9H3F6_Q8IW35,Q13017,Q9UBN7
Q9H3F6,Q8IUC6,32484264,Q9H3F6_Q8IUC6,Q86TU7,Q13546
O75382,Q5VSY0,20352094,O75382_Q5VSY0,O43707,Q13237
O75382,Q14457,32021240,O75382_Q14457,O75382,O15519
O75382,P04637,33292295,O75382_P04637,Q96QZ7,Q13541
O94952,Q9Y6B2,26085330,O94952_Q9Y6B2,Q8TF61,P15036
O94952,P08183,26299618,O94952_P08183,Q15011,Q8NFD2
O94952,P24468,33531987,O94952_P24468,O95455,P19338
Q8N2H9,P51617,12874243,Q8N2H9_P51617,A8MTA8,A6NM45
Q8N2H9,Q9Y4K3,23042151,Q8N2H9_Q9Y4K3,P25963,P10145
Q8N2H9,O43353,23892723,Q8N2H9_O43353,Q6ZSG1,Q9Y6G5
Q8N8N0,Q7L523,25936802,Q8N8N0_Q7L523,O95159,Q0VGL1
Q8N8N0,Q15382,32296023,Q8N8N0_Q15382,Q96DX4,O95376
Q8N8N0,O95859,33602225,Q8N8N0_O95859,Q9H920,P08603
Q9NW38,Q9BXW9,12973351,Q9NW38_Q9BXW9,Q04771,Q02241
Q9NW38,Q9NVI1,19111657,Q9NW38_Q9NVI1,Q14469,Q8NGL2
Q9NW38,P35222,22653977,Q9NW38_P35222,P78317,Q15669
P41002,P31350,24658274,P41002_P31350,O96017,Q9NR33
P41002,O43303,24658274,P41002_O43303,Q14493,P0DMU9
P41002,Q99741,26818844,P41002_Q99741,Q9H8S5,Q6IE38
Q13263,P04637,20864041,Q13263_P04637,Q13111,P06729
Q13263,Q92985,22199232,Q13263_Q92985,Q9Y5V3,Q9Y2R2
Q13263,Q13131,25945414,Q13263_Q13131,Q99608,Q9Y2K2
Q6Q0C0,Q6Q0C0,14743216,Q6Q0C0_Q6Q0C0,Q99759,P61086
Q6Q0C0,P04637,23128672,Q6Q0C0_P04637,O95671,P27348
Q6Q0C0,O43474,31730901,Q6Q0C0_O43474,O00762,P30279
Q6UWE0,Q99816,15256501,Q6UWE0_Q99816,Q9Y2I6,Q15836
Q6UWE0,P00519,32098768,Q6UWE0_P00519,P48443,Q92953
Q6UWE0,Q05086,33207262,Q6UWE0_Q05086,P54253,Q8N1G1
O95376,O95376,16118314,O95376_O95376,P21246,P14373
O95376,Q99684,17646546,O95376_Q99684,O43526,O00165
O95376,Q15653,23179078,O95376_Q15653,Q712K3,O95786
Q9H469,Q9HCE7,21572392,Q9H469_Q9HCE7,Q9UNS1,O14713
Q9H469,O00308,22199232,Q9H469_O00308,Q7Z6K3,A6NGC4
Q9H469,Q9HAU4,22199232,Q9H469_Q9HAU4,Q8TF61,O00487
Q9UJT9,O14965,24658274,Q9UJT9_O14965,Q13618,Q9UBC1
Q9UJT9,P12931,32839549,Q9UJT9_P12931,O75121,Q13501
Q9UJT9,O95863,34249081,Q9UJT9_O95863,P62877,Q9H1J5
Q96GF1,Q12981,21931693,Q96GF1_Q12981,Q969T4,Q6PII3
Q96GF1,P13569,22199232,Q96GF1_P13569,O43765,Q5M9Q1
Q96GF1,O14641,24727453,Q96GF1_O14641,O14818,O14733
Q9HCI7,P62807,16627869,Q9HCI7_P62807,P61981,Q9UKV0
Q9HCI7,P04637,19033443,Q9HCI7_P04637,Q9H4A3,P49427
Q9HCI7,Q16778,21726816,Q9HCI7_Q16778,Q71DI3,P46531
Q7Z569,Q9UNH5,19152073,Q7Z569_Q9UNH5,P38398,P14625
Q7Z569,Q9Y4E8,23105109,Q7Z569_Q9Y4E8,P62256,Q9NQC7
Q7Z569,Q7Z569,23105109,Q7Z569_Q7Z569,Q9BYV6,Q9NXR7
P35869,P03372,21397018,P35869_P03372,Q13620,Q9NYD6
P35869,P37231,31653699,P35869_P37231,O00327,Q05469
O00635,O00635,21306652,O00635_O00635,Q13107,Q9NQC7
O00635,Q9Y4K3,22323536,O00635_Q9Y4K3,Q13263,P51617
Q8WV16,Q9NRC1,30945288,Q8WV16_Q9NRC1,Q8TF62,Q9NVD7
Q8WV16,Q96CV9,32014991,Q8WV16_Q96CV9,Q16576,P36776
Q9UBN7,O14757,33020410,Q9UBN7_O14757,P23527,P16455
